Komoditas (Rp),Tanggal,Harga,Wilayah
Bawang Merah,2021-12-03,22250.0,Bukittinggi
Bawang Merah,2021-12-06,23250.0,Bukittinggi
Bawang Merah,2021-12-07,23000.0,Bukittinggi
Bawang Merah,2021-12-08,24000.0,Bukittinggi
Bawang Merah,2021-12-09,23000.0,Bukittinggi
Bawang Merah,2021-12-10,24000.0,Bukittinggi
Bawang Merah,2021-12-13,26000.0,Bukittinggi
Bawang Merah,2021-12-14,26000.0,Bukittinggi
Bawang Merah,2021-12-15,26000.0,Bukittinggi
Bawang Merah,2021-12-16,26000.0,Bukittinggi
Bawang Merah,2021-12-17,26000.0,Bukittinggi
Bawang Merah,2021-12-20,26000.0,Bukittinggi
Bawang Merah,2021-12-21,26000.0,Bukittinggi
Bawang Merah,2021-12-22,26000.0,Bukittinggi
Bawang Merah,2021-12-23,26000.0,Bukittinggi
Bawang Merah,2021-12-24,26000.0,Bukittinggi
Bawang Merah,2021-12-27,26000.0,Bukittinggi
Bawang Merah,2021-12-28,26000.0,Bukittinggi
Bawang Merah,2021-12-29,26000.0,Bukittinggi
Bawang Merah,2021-12-30,26000.0,Bukittinggi
Bawang Merah,2021-12-31,26000.0,Bukittinggi
Bawang Merah,2022-01-03,26000.0,Bukittinggi
Bawang Merah,2022-01-04,26000.0,Bukittinggi
Bawang Merah,2022-01-05,26000.0,Bukittinggi
Bawang Merah,2022-01-06,26000.0,Bukittinggi
Bawang Merah,2022-01-07,26000.0,Bukittinggi
Bawang Merah,2022-01-10,26000.0,Bukittinggi
Bawang Merah,2022-01-11,26000.0,Bukittinggi
Bawang Merah,2022-01-12,26000.0,Bukittinggi
Bawang Merah,2022-01-13,26000.0,Bukittinggi
Bawang Merah,2022-01-14,26000.0,Bukittinggi
Bawang Merah,2022-01-17,27000.0,Bukittinggi
Bawang Merah,2022-01-18,27000.0,Bukittinggi
Bawang Merah,2022-01-19,27000.0,Bukittinggi
Bawang Merah,2022-01-20,27000.0,Bukittinggi
Bawang Merah,2022-01-21,27000.0,Bukittinggi
Bawang Merah,2022-01-24,27750.0,Bukittinggi
Bawang Merah,2022-01-25,27750.0,Bukittinggi
Bawang Merah,2022-01-26,27750.0,Bukittinggi
Bawang Merah,2022-01-27,27750.0,Bukittinggi
Bawang Merah,2022-01-28,27750.0,Bukittinggi
Bawang Merah,2022-01-31,28750.0,Bukittinggi
Bawang Merah,2022-02-01,,Bukittinggi
Bawang Merah,2022-02-02,29000.0,Bukittinggi
Bawang Merah,2022-02-03,29000.0,Bukittinggi
Bawang Merah,2022-02-04,29000.0,Bukittinggi
Bawang Merah,2022-02-07,29500.0,Bukittinggi
Bawang Merah,2022-02-08,29500.0,Bukittinggi
Bawang Merah,2022-02-09,30000.0,Bukittinggi
Bawang Merah,2022-02-10,30000.0,Bukittinggi
Bawang Merah,2022-02-11,30000.0,Bukittinggi
Bawang Merah,2022-02-14,31500.0,Bukittinggi
Bawang Merah,2022-02-15,31500.0,Bukittinggi
Bawang Merah,2022-02-16,34000.0,Bukittinggi
Bawang Merah,2022-02-17,34000.0,Bukittinggi
Bawang Merah,2022-02-18,34000.0,Bukittinggi
Bawang Merah,2022-02-21,34000.0,Bukittinggi
Bawang Merah,2022-02-22,34000.0,Bukittinggi
Bawang Merah,2022-02-23,34000.0,Bukittinggi
Bawang Merah,2022-02-24,34000.0,Bukittinggi
Bawang Merah,2022-02-25,34000.0,Bukittinggi
Bawang Merah,2022-02-28,,Bukittinggi
Bawang Merah,2022-03-01,36000.0,Bukittinggi
Bawang Merah,2022-03-02,36000.0,Bukittinggi
Bawang Merah,2022-03-03,,Bukittinggi
Bawang Merah,2022-03-04,36000.0,Bukittinggi
Bawang Merah,2022-03-07,36000.0,Bukittinggi
Bawang Merah,2022-03-08,36000.0,Bukittinggi
Bawang Merah,2022-03-09,36000.0,Bukittinggi
Bawang Merah,2022-03-10,36000.0,Bukittinggi
Bawang Merah,2022-03-11,36000.0,Bukittinggi
Bawang Merah,2022-03-14,36000.0,Bukittinggi
Bawang Merah,2022-03-15,36000.0,Bukittinggi
Bawang Merah,2022-03-16,36000.0,Bukittinggi
Bawang Merah,2022-03-17,36000.0,Bukittinggi
Bawang Merah,2022-03-18,36000.0,Bukittinggi
Bawang Merah,2022-03-21,36000.0,Bukittinggi
Bawang Merah,2022-03-22,34750.0,Bukittinggi
Bawang Merah,2022-03-23,34750.0,Bukittinggi
Bawang Merah,2022-03-24,33500.0,Bukittinggi
Bawang Merah,2022-03-25,33500.0,Bukittinggi
Bawang Merah,2022-03-28,35000.0,Bukittinggi
Bawang Merah,2022-03-29,33750.0,Bukittinggi
Bawang Merah,2022-03-30,33750.0,Bukittinggi
Bawang Merah,2022-03-31,33750.0,Bukittinggi
Bawang Merah,2022-04-01,33750.0,Bukittinggi
Bawang Merah,2022-04-04,33500.0,Bukittinggi
Bawang Merah,2022-04-05,33500.0,Bukittinggi
Bawang Merah,2022-04-06,32250.0,Bukittinggi
Bawang Merah,2022-04-07,32250.0,Bukittinggi
Bawang Merah,2022-04-08,34750.0,Bukittinggi
Bawang Merah,2022-04-11,34750.0,Bukittinggi
Bawang Merah,2022-04-12,34750.0,Bukittinggi
Bawang Merah,2022-04-13,34750.0,Bukittinggi
Bawang Merah,2022-04-14,36000.0,Bukittinggi
Bawang Merah,2022-04-15,,Bukittinggi
Bawang Merah,2022-04-18,36000.0,Bukittinggi
Bawang Merah,2022-04-19,36000.0,Bukittinggi
Bawang Merah,2022-04-20,36000.0,Bukittinggi
Bawang Merah,2022-04-21,36000.0,Bukittinggi
Bawang Merah,2022-04-22,36000.0,Bukittinggi
Bawang Merah,2022-04-25,36000.0,Bukittinggi
Bawang Merah,2022-04-26,38000.0,Bukittinggi
Bawang Merah,2022-04-27,38000.0,Bukittinggi
Bawang Merah,2022-04-28,40000.0,Bukittinggi
Bawang Merah,2022-04-29,44000.0,Bukittinggi
Bawang Merah,2022-05-02,,Bukittinggi
Bawang Merah,2022-05-03,,Bukittinggi
Bawang Merah,2022-05-04,,Bukittinggi
Bawang Merah,2022-05-05,,Bukittinggi
Bawang Merah,2022-05-06,,Bukittinggi
Bawang Merah,2022-05-09,45500.0,Bukittinggi
Bawang Merah,2022-05-10,47000.0,Bukittinggi
Bawang Merah,2022-05-11,47000.0,Bukittinggi
Bawang Merah,2022-05-12,47000.0,Bukittinggi
Bawang Merah,2022-05-13,47000.0,Bukittinggi
Bawang Merah,2022-05-16,,Bukittinggi
Bawang Merah,2022-05-17,47000.0,Bukittinggi
Bawang Merah,2022-05-18,44500.0,Bukittinggi
Bawang Merah,2022-05-19,45000.0,Bukittinggi
Bawang Merah,2022-05-20,44500.0,Bukittinggi
Bawang Merah,2022-05-23,46500.0,Bukittinggi
Bawang Merah,2022-05-24,44500.0,Bukittinggi
Bawang Merah,2022-05-25,45000.0,Bukittinggi
Bawang Merah,2022-05-26,,Bukittinggi
Bawang Merah,2022-05-27,45000.0,Bukittinggi
Bawang Merah,2022-05-30,44500.0,Bukittinggi
Bawang Merah,2022-05-31,47500.0,Bukittinggi
Bawang Merah,2022-06-01,,Bukittinggi
Bawang Merah,2022-06-02,47500.0,Bukittinggi
Bawang Merah,2022-06-03,47500.0,Bukittinggi
Bawang Merah,2022-06-06,47500.0,Bukittinggi
Bawang Merah,2022-06-07,47500.0,Bukittinggi
Bawang Merah,2022-06-08,47500.0,Bukittinggi
Bawang Merah,2022-06-09,47500.0,Bukittinggi
Bawang Merah,2022-06-10,47500.0,Bukittinggi
Bawang Merah,2022-06-13,53750.0,Bukittinggi
Bawang Merah,2022-06-14,55750.0,Bukittinggi
Bawang Merah,2022-06-15,55000.0,Bukittinggi
Bawang Merah,2022-06-16,55000.0,Bukittinggi
Bawang Merah,2022-06-17,55000.0,Bukittinggi
Bawang Merah,2022-06-20,57500.0,Bukittinggi
Bawang Merah,2022-06-21,57500.0,Bukittinggi
Bawang Merah,2022-06-22,60000.0,Bukittinggi
Bawang Merah,2022-06-23,60000.0,Bukittinggi
Bawang Merah,2022-06-24,60000.0,Bukittinggi
Bawang Merah,2022-06-27,60000.0,Bukittinggi
Bawang Merah,2022-06-28,60000.0,Bukittinggi
Bawang Merah,2022-06-29,60000.0,Bukittinggi
Bawang Merah,2022-06-30,60000.0,Bukittinggi
Bawang Merah,2022-07-01,60000.0,Bukittinggi
Bawang Merah,2022-07-04,60000.0,Bukittinggi
Bawang Merah,2022-07-05,60000.0,Bukittinggi
Bawang Merah,2022-07-06,60000.0,Bukittinggi
Bawang Merah,2022-07-07,60000.0,Bukittinggi
Bawang Merah,2022-07-08,60000.0,Bukittinggi
Bawang Merah,2022-07-11,58750.0,Bukittinggi
Bawang Merah,2022-07-12,58750.0,Bukittinggi
Bawang Merah,2022-07-13,58750.0,Bukittinggi
Bawang Merah,2022-07-14,58750.0,Bukittinggi
Bawang Merah,2022-07-15,58750.0,Bukittinggi
Bawang Merah,2022-07-18,56250.0,Bukittinggi
Bawang Merah,2022-07-19,53750.0,Bukittinggi
Bawang Merah,2022-07-20,53750.0,Bukittinggi
Bawang Merah,2022-07-21,53750.0,Bukittinggi
Bawang Merah,2022-07-22,53750.0,Bukittinggi
Bawang Merah,2022-07-25,51250.0,Bukittinggi
Bawang Merah,2022-07-26,43500.0,Bukittinggi
Bawang Merah,2022-07-27,36000.0,Bukittinggi
Bawang Merah,2022-07-28,34750.0,Bukittinggi
Bawang Merah,2022-07-29,37250.0,Bukittinggi
Bawang Merah,2022-08-01,37250.0,Bukittinggi
Bawang Merah,2022-08-02,37250.0,Bukittinggi
Bawang Merah,2022-08-03,37250.0,Bukittinggi
Bawang Merah,2022-08-04,37250.0,Bukittinggi
Bawang Merah,2022-08-05,37250.0,Bukittinggi
Bawang Merah,2022-08-08,37250.0,Bukittinggi
Bawang Merah,2022-08-09,34750.0,Bukittinggi
Bawang Merah,2022-08-10,34750.0,Bukittinggi
Bawang Merah,2022-08-11,34750.0,Bukittinggi
Bawang Merah,2022-08-12,34500.0,Bukittinggi
Bawang Merah,2022-08-15,33500.0,Bukittinggi
Bawang Merah,2022-08-16,33500.0,Bukittinggi
Bawang Merah,2022-08-17,,Bukittinggi
Bawang Merah,2022-08-18,33500.0,Bukittinggi
Bawang Merah,2022-08-19,33500.0,Bukittinggi
Bawang Merah,2022-08-22,33500.0,Bukittinggi
Bawang Merah,2022-08-23,33500.0,Bukittinggi
Bawang Merah,2022-08-24,33500.0,Bukittinggi
Bawang Merah,2022-08-25,31750.0,Bukittinggi
Bawang Merah,2022-08-26,31750.0,Bukittinggi
Bawang Merah,2022-08-29,31750.0,Bukittinggi
Bawang Merah,2022-08-30,31750.0,Bukittinggi
Bawang Merah,2022-08-31,31750.0,Bukittinggi
Bawang Merah,2022-09-01,31750.0,Bukittinggi
Bawang Merah,2022-09-02,31750.0,Bukittinggi
Bawang Merah,2022-09-05,31750.0,Bukittinggi
Bawang Merah,2022-09-06,31750.0,Bukittinggi
Bawang Merah,2022-09-07,31000.0,Bukittinggi
Bawang Merah,2022-09-08,31000.0,Bukittinggi
Bawang Merah,2022-09-09,32250.0,Bukittinggi
Bawang Merah,2022-09-12,32250.0,Bukittinggi
Bawang Merah,2022-09-13,32250.0,Bukittinggi
Bawang Merah,2022-09-14,30500.0,Bukittinggi
Bawang Merah,2022-09-15,30500.0,Bukittinggi
Bawang Merah,2022-09-16,30500.0,Bukittinggi
Bawang Merah,2022-09-19,32500.0,Bukittinggi
Bawang Merah,2022-09-20,33250.0,Bukittinggi
Bawang Merah,2022-09-21,31250.0,Bukittinggi
Bawang Merah,2022-09-22,31250.0,Bukittinggi
Bawang Merah,2022-09-23,32500.0,Bukittinggi
Bawang Merah,2022-09-26,31750.0,Bukittinggi
Bawang Merah,2022-09-27,31750.0,Bukittinggi
Bawang Merah,2022-09-28,33250.0,Bukittinggi
Bawang Merah,2022-09-29,33250.0,Bukittinggi
Bawang Merah,2022-09-30,33250.0,Bukittinggi
Bawang Merah,2022-10-03,33250.0,Bukittinggi
Bawang Merah,2022-10-04,33250.0,Bukittinggi
Bawang Merah,2022-10-05,33250.0,Bukittinggi
Bawang Merah,2022-10-06,33250.0,Bukittinggi
Bawang Merah,2022-10-07,33750.0,Bukittinggi
Bawang Merah,2022-10-10,33750.0,Bukittinggi
Bawang Merah,2022-10-11,33750.0,Bukittinggi
Bawang Merah,2022-10-12,33750.0,Bukittinggi
Bawang Merah,2022-10-13,33750.0,Bukittinggi
Bawang Merah,2022-10-14,33750.0,Bukittinggi
Bawang Merah,2022-10-17,32750.0,Bukittinggi
Bawang Merah,2022-10-18,34750.0,Bukittinggi
Bawang Merah,2022-10-19,33500.0,Bukittinggi
Bawang Merah,2022-10-20,34500.0,Bukittinggi
Bawang Merah,2022-10-21,34500.0,Bukittinggi
Bawang Merah,2022-10-24,34500.0,Bukittinggi
Bawang Merah,2022-10-25,34500.0,Bukittinggi
Bawang Merah,2022-10-26,34500.0,Bukittinggi
Bawang Merah,2022-10-27,33500.0,Bukittinggi
Bawang Merah,2022-10-28,33500.0,Bukittinggi
Bawang Merah,2022-10-31,33500.0,Bukittinggi
Bawang Merah,2022-11-01,33500.0,Bukittinggi
Bawang Merah,2022-11-02,33500.0,Bukittinggi
Bawang Merah,2022-11-03,33500.0,Bukittinggi
Bawang Merah,2022-11-04,32250.0,Bukittinggi
Bawang Merah,2022-11-07,32250.0,Bukittinggi
Bawang Merah,2022-11-08,32250.0,Bukittinggi
Bawang Merah,2022-11-09,32250.0,Bukittinggi
Bawang Merah,2022-11-10,31000.0,Bukittinggi
Bawang Merah,2022-11-11,31000.0,Bukittinggi
Bawang Merah,2022-11-14,31000.0,Bukittinggi
Bawang Merah,2022-11-15,30500.0,Bukittinggi
Bawang Merah,2022-11-16,30500.0,Bukittinggi
Bawang Merah,2022-11-17,30500.0,Bukittinggi
Bawang Merah,2022-11-18,30500.0,Bukittinggi
Bawang Merah,2022-11-21,29000.0,Bukittinggi
Bawang Merah,2022-11-22,29000.0,Bukittinggi
Bawang Merah,2022-11-23,29500.0,Bukittinggi
Bawang Merah,2022-11-24,29500.0,Bukittinggi
Bawang Merah,2022-11-25,29500.0,Bukittinggi
Bawang Merah,2022-11-28,29000.0,Bukittinggi
Bawang Merah,2022-11-29,28250.0,Bukittinggi
Bawang Merah,2022-11-30,28250.0,Bukittinggi
Bawang Merah,2022-12-01,28250.0,Bukittinggi
Bawang Merah,2022-12-02,27000.0,Bukittinggi
Bawang Merah,2022-12-05,26500.0,Bukittinggi
Bawang Merah,2022-12-06,27250.0,Bukittinggi
Bawang Merah,2022-12-07,27250.0,Bukittinggi
Bawang Merah,2022-12-08,27250.0,Bukittinggi
Bawang Merah,2022-12-09,27250.0,Bukittinggi
Bawang Merah,2022-12-12,27750.0,Bukittinggi
Bawang Merah,2022-12-13,27750.0,Bukittinggi
Bawang Merah,2022-12-14,27750.0,Bukittinggi
Bawang Merah,2022-12-15,27750.0,Bukittinggi
Bawang Merah,2022-12-16,27750.0,Bukittinggi
Bawang Merah,2022-12-19,28500.0,Bukittinggi
Bawang Merah,2022-12-20,28500.0,Bukittinggi
Bawang Merah,2022-12-21,30000.0,Bukittinggi
Bawang Merah,2022-12-22,30000.0,Bukittinggi
Bawang Merah,2022-12-23,30000.0,Bukittinggi
Bawang Merah,2022-12-26,30000.0,Bukittinggi
Bawang Merah,2022-12-27,27000.0,Bukittinggi
Bawang Merah,2022-12-28,28500.0,Bukittinggi
Bawang Merah,2022-12-29,28500.0,Bukittinggi
Bawang Merah,2022-12-30,28500.0,Bukittinggi
Bawang Merah,2023-01-02,27500.0,Bukittinggi
Bawang Merah,2023-01-03,27500.0,Bukittinggi
Bawang Merah,2023-01-04,27500.0,Bukittinggi
Bawang Merah,2023-01-05,27500.0,Bukittinggi
Bawang Merah,2023-01-06,27500.0,Bukittinggi
Bawang Merah,2023-01-09,27500.0,Bukittinggi
Bawang Merah,2023-01-10,27250.0,Bukittinggi
Bawang Merah,2023-01-11,29750.0,Bukittinggi
Bawang Merah,2023-01-12,31250.0,Bukittinggi
Bawang Merah,2023-01-13,32750.0,Bukittinggi
Bawang Merah,2023-01-16,32750.0,Bukittinggi
Bawang Merah,2023-01-17,32750.0,Bukittinggi
Bawang Merah,2023-01-18,32750.0,Bukittinggi
Bawang Merah,2023-01-19,32750.0,Bukittinggi
Bawang Merah,2023-01-20,32750.0,Bukittinggi
Bawang Merah,2023-01-23,32750.0,Bukittinggi
Bawang Merah,2023-01-24,35250.0,Bukittinggi
Bawang Merah,2023-01-25,34250.0,Bukittinggi
Bawang Merah,2023-01-26,33500.0,Bukittinggi
Bawang Merah,2023-01-27,33500.0,Bukittinggi
Bawang Merah,2023-01-30,36000.0,Bukittinggi
Bawang Merah,2023-01-31,37000.0,Bukittinggi
Bawang Merah,2023-02-01,34500.0,Bukittinggi
Bawang Merah,2023-02-02,34500.0,Bukittinggi
Bawang Merah,2023-02-03,34500.0,Bukittinggi
Bawang Merah,2023-02-06,38750.0,Bukittinggi
Bawang Merah,2023-02-07,36250.0,Bukittinggi
Bawang Merah,2023-02-08,36250.0,Bukittinggi
Bawang Merah,2023-02-09,35500.0,Bukittinggi
Bawang Merah,2023-02-10,36250.0,Bukittinggi
Bawang Merah,2023-02-13,35500.0,Bukittinggi
Bawang Merah,2023-02-14,35500.0,Bukittinggi
Bawang Merah,2023-02-15,35500.0,Bukittinggi
Bawang Merah,2023-02-16,35500.0,Bukittinggi
Bawang Merah,2023-02-17,35500.0,Bukittinggi
Bawang Merah,2023-02-20,34500.0,Bukittinggi
Bawang Merah,2023-02-21,34500.0,Bukittinggi
Bawang Merah,2023-02-22,34500.0,Bukittinggi
Bawang Merah,2023-02-23,34500.0,Bukittinggi
Bawang Merah,2023-02-24,35250.0,Bukittinggi
Bawang Merah,2023-02-27,32000.0,Bukittinggi
Bawang Merah,2023-02-28,32000.0,Bukittinggi
Bawang Merah,2023-03-01,32000.0,Bukittinggi
Bawang Merah,2023-03-02,32000.0,Bukittinggi
Bawang Merah,2023-03-03,32000.0,Bukittinggi
Bawang Merah,2023-03-06,32000.0,Bukittinggi
Bawang Merah,2023-03-07,34500.0,Bukittinggi
Bawang Merah,2023-03-08,33250.0,Bukittinggi
Bawang Merah,2023-03-09,33250.0,Bukittinggi
Bawang Merah,2023-03-10,33250.0,Bukittinggi
Bawang Merah,2023-03-13,33250.0,Bukittinggi
Bawang Merah,2023-03-14,33250.0,Bukittinggi
Bawang Merah,2023-03-15,33250.0,Bukittinggi
Bawang Merah,2023-03-16,32000.0,Bukittinggi
Bawang Merah,2023-03-17,32750.0,Bukittinggi
Bawang Merah,2023-03-20,32750.0,Bukittinggi
Bawang Merah,2023-03-21,32750.0,Bukittinggi
Bawang Merah,2023-03-22,32750.0,Bukittinggi
Bawang Merah,2023-03-23,32750.0,Bukittinggi
Bawang Merah,2023-03-24,35250.0,Bukittinggi
Bawang Merah,2023-03-27,35250.0,Bukittinggi
Bawang Merah,2023-03-28,34250.0,Bukittinggi
Bawang Merah,2023-03-29,33000.0,Bukittinggi
Bawang Merah,2023-03-30,33000.0,Bukittinggi
Bawang Merah,2023-03-31,33000.0,Bukittinggi
Bawang Merah,2023-04-03,32500.0,Bukittinggi
Bawang Merah,2023-04-04,32500.0,Bukittinggi
Bawang Merah,2023-04-05,32500.0,Bukittinggi
Bawang Merah,2023-04-06,32500.0,Bukittinggi
Bawang Merah,2023-04-07,,Bukittinggi
Bawang Merah,2023-04-10,31250.0,Bukittinggi
Bawang Merah,2023-04-11,31250.0,Bukittinggi
Bawang Merah,2023-04-12,31250.0,Bukittinggi
Bawang Merah,2023-04-13,31250.0,Bukittinggi
Bawang Merah,2023-04-14,31250.0,Bukittinggi
Bawang Merah,2023-04-17,31250.0,Bukittinggi
Bawang Merah,2023-04-18,31250.0,Bukittinggi
Bawang Merah,2023-04-19,31250.0,Bukittinggi
Bawang Merah,2023-04-20,31250.0,Bukittinggi
Bawang Merah,2023-04-21,31250.0,Bukittinggi
Bawang Merah,2023-04-24,31250.0,Bukittinggi
Bawang Merah,2023-04-25,31250.0,Bukittinggi
Bawang Merah,2023-04-26,31250.0,Bukittinggi
Bawang Merah,2023-04-27,29250.0,Bukittinggi
Bawang Merah,2023-04-28,29250.0,Bukittinggi
Bawang Merah,2023-05-01,,Bukittinggi
Bawang Merah,2023-05-02,33500.0,Bukittinggi
Bawang Merah,2023-05-03,31750.0,Bukittinggi
Bawang Merah,2023-05-04,32250.0,Bukittinggi
Bawang Merah,2023-05-05,32250.0,Bukittinggi
Bawang Merah,2023-05-08,32250.0,Bukittinggi
Bawang Merah,2023-05-09,32250.0,Bukittinggi
Bawang Merah,2023-05-10,32250.0,Bukittinggi
Bawang Merah,2023-05-11,32250.0,Bukittinggi
Bawang Merah,2023-05-12,32250.0,Bukittinggi
Bawang Merah,2023-05-15,32250.0,Bukittinggi
Bawang Merah,2023-05-16,32250.0,Bukittinggi
Bawang Merah,2023-05-17,32250.0,Bukittinggi
Bawang Merah,2023-05-18,32250.0,Bukittinggi
Bawang Merah,2023-05-19,32250.0,Bukittinggi
Bawang Merah,2023-05-22,32250.0,Bukittinggi
Bawang Merah,2023-05-23,32250.0,Bukittinggi
Bawang Merah,2023-05-24,32250.0,Bukittinggi
Bawang Merah,2023-05-25,32250.0,Bukittinggi
Bawang Merah,2023-05-26,32250.0,Bukittinggi
Bawang Merah,2023-05-29,32250.0,Bukittinggi
Bawang Merah,2023-05-30,32250.0,Bukittinggi
Bawang Merah,2023-05-31,30500.0,Bukittinggi
Bawang Merah,2023-06-01,30500.0,Bukittinggi
Bawang Merah,2023-06-02,30500.0,Bukittinggi
Bawang Merah,2023-06-05,31000.0,Bukittinggi
Bawang Merah,2023-06-06,31000.0,Bukittinggi
Bawang Merah,2023-06-07,30500.0,Bukittinggi
Bawang Merah,2023-06-08,31000.0,Bukittinggi
Bawang Merah,2023-06-09,33500.0,Bukittinggi
Bawang Merah,2023-06-12,36000.0,Bukittinggi
Bawang Merah,2023-06-13,36750.0,Bukittinggi
Bawang Merah,2023-06-14,36750.0,Bukittinggi
Bawang Merah,2023-06-15,36500.0,Bukittinggi
Bawang Merah,2023-06-16,36500.0,Bukittinggi
Bawang Merah,2023-06-19,39000.0,Bukittinggi
Bawang Merah,2023-06-20,38250.0,Bukittinggi
Bawang Merah,2023-06-21,38250.0,Bukittinggi
Bawang Merah,2023-06-22,38250.0,Bukittinggi
Bawang Merah,2023-06-23,35750.0,Bukittinggi
Bawang Merah,2023-06-26,35750.0,Bukittinggi
Bawang Merah,2023-06-27,35250.0,Bukittinggi
Bawang Merah,2023-06-28,35250.0,Bukittinggi
Bawang Merah,2023-06-29,35250.0,Bukittinggi
Bawang Merah,2023-06-30,35250.0,Bukittinggi
Bawang Merah,2023-07-03,41500.0,Bukittinggi
Bawang Merah,2023-07-04,38000.0,Bukittinggi
Bawang Merah,2023-07-05,38000.0,Bukittinggi
Bawang Merah,2023-07-06,38000.0,Bukittinggi
Bawang Merah,2023-07-07,39000.0,Bukittinggi
Bawang Merah,2023-07-10,39000.0,Bukittinggi
Bawang Merah,2023-07-11,39000.0,Bukittinggi
Bawang Merah,2023-07-12,39000.0,Bukittinggi
Bawang Merah,2023-07-13,39000.0,Bukittinggi
Bawang Merah,2023-07-14,39000.0,Bukittinggi
Bawang Merah,2023-07-17,38000.0,Bukittinggi
Bawang Merah,2023-07-18,38000.0,Bukittinggi
Bawang Merah,2023-07-19,38000.0,Bukittinggi
Bawang Merah,2023-07-20,37750.0,Bukittinggi
Bawang Merah,2023-07-21,38000.0,Bukittinggi
Bawang Merah,2023-07-24,36500.0,Bukittinggi
Bawang Merah,2023-07-25,35250.0,Bukittinggi
Bawang Merah,2023-07-26,32000.0,Bukittinggi
Bawang Merah,2023-07-27,32000.0,Bukittinggi
Bawang Merah,2023-07-28,32000.0,Bukittinggi
Bawang Merah,2023-07-31,30000.0,Bukittinggi
Bawang Merah,2023-08-01,29500.0,Bukittinggi
Bawang Merah,2023-08-02,29500.0,Bukittinggi
Bawang Merah,2023-08-03,29500.0,Bukittinggi
Bawang Merah,2023-08-04,28750.0,Bukittinggi
Bawang Merah,2023-08-07,30000.0,Bukittinggi
Bawang Merah,2023-08-08,30000.0,Bukittinggi
Bawang Merah,2023-08-09,30000.0,Bukittinggi
Bawang Merah,2023-08-10,30000.0,Bukittinggi
Bawang Merah,2023-08-11,30000.0,Bukittinggi
Bawang Merah,2023-08-14,28250.0,Bukittinggi
Bawang Merah,2023-08-15,28250.0,Bukittinggi
Bawang Merah,2023-08-16,28250.0,Bukittinggi
Bawang Merah,2023-08-17,28250.0,Bukittinggi
Bawang Merah,2023-08-18,28250.0,Bukittinggi
Bawang Merah,2023-08-21,27000.0,Bukittinggi
Bawang Merah,2023-08-22,27000.0,Bukittinggi
Bawang Merah,2023-08-23,27000.0,Bukittinggi
Bawang Merah,2023-08-24,27000.0,Bukittinggi
Bawang Merah,2023-08-25,27000.0,Bukittinggi
Bawang Merah,2023-08-28,24500.0,Bukittinggi
Bawang Merah,2023-08-29,23750.0,Bukittinggi
Bawang Merah,2023-08-30,24500.0,Bukittinggi
Bawang Merah,2023-08-31,24000.0,Bukittinggi
Bawang Merah,2023-09-01,24000.0,Bukittinggi
Bawang Merah,2023-09-04,24000.0,Bukittinggi
Bawang Merah,2023-09-05,22750.0,Bukittinggi
Bawang Merah,2023-09-06,22750.0,Bukittinggi
Bawang Merah,2023-09-07,24500.0,Bukittinggi
Bawang Merah,2023-09-08,22750.0,Bukittinggi
Bawang Merah,2023-09-11,23000.0,Bukittinggi
Bawang Merah,2023-09-12,23000.0,Bukittinggi
Bawang Merah,2023-09-13,23000.0,Bukittinggi
Bawang Merah,2023-09-14,23000.0,Bukittinggi
Bawang Merah,2023-09-15,23000.0,Bukittinggi
Bawang Merah,2023-09-18,20000.0,Bukittinggi
Bawang Merah,2023-09-19,18750.0,Bukittinggi
Bawang Merah,2023-09-20,18750.0,Bukittinggi
Bawang Merah,2023-09-21,18750.0,Bukittinggi
Bawang Merah,2023-09-22,18250.0,Bukittinggi
Bawang Merah,2023-09-25,18250.0,Bukittinggi
Bawang Merah,2023-09-26,18250.0,Bukittinggi
Bawang Merah,2023-09-27,19500.0,Bukittinggi
Bawang Merah,2023-09-28,19500.0,Bukittinggi
Bawang Merah,2023-09-29,20000.0,Bukittinggi
Bawang Merah,2023-10-02,21000.0,Bukittinggi
Bawang Merah,2023-10-03,21000.0,Bukittinggi
Bawang Merah,2023-10-04,21000.0,Bukittinggi
Bawang Merah,2023-10-05,21000.0,Bukittinggi
Bawang Merah,2023-10-06,21000.0,Bukittinggi
Bawang Merah,2023-10-09,21000.0,Bukittinggi
Bawang Merah,2023-10-10,21000.0,Bukittinggi
Bawang Merah,2023-10-11,21000.0,Bukittinggi
Bawang Merah,2023-10-12,21000.0,Bukittinggi
Bawang Merah,2023-10-13,21000.0,Bukittinggi
Bawang Merah,2023-10-16,22000.0,Bukittinggi
Bawang Merah,2023-10-17,22000.0,Bukittinggi
Bawang Merah,2023-10-18,22000.0,Bukittinggi
Bawang Merah,2023-10-19,22000.0,Bukittinggi
Bawang Merah,2023-10-20,22000.0,Bukittinggi
Bawang Merah,2023-10-23,22000.0,Bukittinggi
Bawang Merah,2023-10-24,22000.0,Bukittinggi
Bawang Merah,2023-10-25,22000.0,Bukittinggi
Bawang Merah,2023-10-26,22000.0,Bukittinggi
Bawang Merah,2023-10-27,22000.0,Bukittinggi
Bawang Merah,2023-10-30,22000.0,Bukittinggi
Bawang Merah,2023-10-31,22000.0,Bukittinggi
Bawang Merah,2023-11-01,22000.0,Bukittinggi
Bawang Merah,2023-11-02,22000.0,Bukittinggi
Bawang Merah,2023-11-03,24000.0,Bukittinggi
